slug,entry_price,fee,payout,pnl,depth_ratio_at_signal,depth_ratio_zscore,spread_at_signal,spread_zscore,mid_price_at_signal,snapshot_idx,total_snapshots
btc-updown-5m-1771026900,0.5,0.0001734375,0.0,-0.5001734375,1.4269321986607142,4.278244219592857,0.010000000000000009,-0.14142135623730975,0.495,60,19106
btc-updown-5m-1771067400,0.4,0.000127872,1.0,0.599872128,1.383223144370985,1.5031496064212997,0.020000000000000018,0.43204937989389647,0.39,158,24481
btc-updown-5m-1771131900,0.5,0.0001734375,1.0,0.4998265625,0.2990317926610927,1.6513175663990751,0.010000000000000009,0.0,0.495,368,21668
btc-updown-5m-1771154400,0.54,0.00018492257232000006,0.0,-0.54018492257232,2.3105388063637164,1.5616924735159012,0.020000000000000018,-0.7502344849205332,0.53,40,28885
btc-updown-5m-1771166100,0.54,0.00018492257232000006,1.0,0.45981507742767996,0.6442412877012034,1.5011991593741387,0.010000000000000009,-0.9478373921328138,0.535,21,39582
btc-updown-5m-1771172400,0.52,0.00017979826176,0.0,-0.52017979826176,1.388576548973132,1.6390922969164265,0.010000000000000009,0.0,0.515,293,34553
btc-updown-5m-1771262700,0.5,0.0001734375,1.0,0.4998265625,1.2154127847487748,1.9580542431470749,0.010000000000000009,-0.5455447255899809,0.495,20,27538
btc-updown-5m-1771351200,0.5,0.0001734375,0.0,-0.5001734375,2.9432261661401227,2.4874398765740393,0.010000000000000009,0.0,0.495,65,49352
btc-updown-5m-1771377600,0.53,0.00018252245761499997,1.0,0.46981747754238495,9.741643995336183,2.025596858039922,0.010000000000000009,-1.1215007691282604,0.525,20,16908
btc-updown-5m-1771445400,0.47,0.00016185953788499998,0.0,-0.470161859537885,1.9446071119459332,1.804413953880484,0.009999999999999953,-0.960392076798056,0.46499999999999997,93,36402
btc-updown-5m-1771449000,0.54,0.00018492257232000006,1.0,0.45981507742767996,4.1191683007140485,1.7471938076703721,0.010000000000000009,-0.43064854270121133,0.535,19,25219
btc-updown-5m-1771466100,0.49,0.00016983280219500004,1.0,0.509830167197805,0.5070068115753397,2.4843628722922624,0.010000000000000009,-0.8082903768654759,0.485,65,25774
btc-updown-5m-1771508400,0.46,0.00015752663568000005,0.0,-0.46015752663568005,1.8126013264554166,4.9243451245934216,0.010000000000000009,-1.0298865665836197,0.455,175,25576
btc-updown-5m-1771612800,0.52,0.00017979826176,1.0,0.47982020173823997,0.5017505959475567,2.2617920338667763,0.010000000000000009,-0.3240848667953199,0.515,105,25818
btc-updown-5m-1771623000,0.45,0.00015298748437500003,0.0,-0.450152987484375,6.61496062992126,1.9102008508805495,0.010000000000000009,-0.9519527504689667,0.445,21,28447
btc-updown-5m-1771653600,0.49,0.00016983280219500004,1.0,0.509830167197805,0.46618315104014346,1.6819309153361388,0.010000000000000009,-0.5196152422706619,0.485,71,22295
btc-updown-5m-1771749000,0.46,0.00015752663568000005,0.0,-0.46015752663568005,5.491195706858964,4.898037730244102,0.010000000000000009,-1.467986794542531,0.455,39,23038
btc-updown-5m-1771774800,0.44,0.00014826104832000006,0.0,-0.44014826104832,0.5518905872888175,1.6789987666250499,0.010000000000000009,-0.8977065183935599,0.435,73,24143
btc-updown-5m-1771838400,0.56,0.00018869587968,1.0,0.43981130412031993,1.433358024691358,2.2572651686504432,0.010000000000000009,-0.5257473313391854,0.555,138,29450
btc-updown-5m-1771897800,0.55,0.00018698470312500002,0.0,-0.550186984703125,0.5397287711245566,3.367776488152046,0.010000000000000009,-0.6416612443223821,0.545,184,37713
btc-updown-5m-1771934400,0.51,0.00017676475330500002,0.0,-0.510176764753305,0.6679586197791421,2.2228698378133425,0.010000000000000009,-0.8082903768654761,0.505,73,20565
btc-updown-5m-1771967400,0.45,0.00015298748437500003,1.0,0.5498470125156251,1.1662130937098845,4.249135804044378,0.010000000000000009,-0.6544654875018387,0.445,180,23246
btc-updown-5m-1772025900,0.5,0.0001734375,1.0,0.4998265625,0.4456220695671136,2.6724555915493964,0.010000000000000009,0.14142135623730973,0.495,64,19501
btc-updown-5m-1772052300,0.48,0.00016596762623999998,1.0,0.51983403237376,0.5271965941237431,3.54907428654585,0.019999999999999962,0.33574246781548506,0.47,157,13736
btc-updown-5m-1772058600,0.51,0.00017676475330500002,0.0,-0.510176764753305,3.216708987220581,3.4002778118294223,0.010000000000000009,-0.6480740698407861,0.505,160,27523
btc-updown-5m-1772129700,0.52,0.00017979826176,1.0,0.47982020173823997,1.4431680106042197,1.5047908521428057,0.010000000000000009,-0.20207259421637097,0.515,63,34766
btc-updown-5m-1772154900,0.5,0.0001734375,1.0,0.4998265625,1.33302823915794,1.6320997876758039,0.010000000000000009,-1.1401852000142647,0.495,49,27481
btc-updown-5m-1772161500,0.51,0.00017676475330500002,0.0,-0.510176764753305,2.6876769201736175,1.8696035607535035,0.010000000000000009,-0.663739752249022,0.505,66,29225
btc-updown-5m-1772167200,0.57,0.00019004413063500002,0.0,-0.5701900441306349,10.19906237073126,4.330106449466007,-0.030000000000000027,-4.477215043467819,0.585,21,43853
btc-updown-5m-1772183400,0.52,0.00017979826176,0.0,-0.52017979826176,4.647187020744209,4.411508971348112,0.020000000000000018,0.06573744042023098,0.51,50,36732
btc-updown-5m-1772183700,0.51,0.00017676475330500002,1.0,0.48982323524669497,0.9906813375864665,1.5603679285702392,0.010000000000000009,-0.20207259421636858,0.505,70,44133
btc-updown-5m-1772209200,0.53,0.00018252245761499997,1.0,0.46981747754238495,0.27913832636466984,1.5370155307785867,0.020000000000000018,0.0,0.52,21,59019
btc-updown-5m-1772252400,0.5,0.0001734375,1.0,0.4998265625,1.2894090731544,2.7486860493018357,0.010000000000000009,0.22360679774997894,0.495,19,30016
btc-updown-5m-1772330100,0.48,0.00016596762623999998,0.0,-0.48016596762624,0.48338149470224945,1.931938713495295,0.010000000000000009,-1.0449458190288539,0.475,33,54640
btc-updown-5m-1772349000,0.53,0.00018252245761499997,1.0,0.46981747754238495,7.692311768134371,1.5880904185816618,0.020000000000000018,0.1844905409512275,0.52,25,23648
btc-updown-5m-1772479500,0.51,0.00017676475330500002,0.0,-0.510176764753305,0.8418399930957107,1.7462968852078595,0.020000000000000018,-1.4840619862806188,0.5,31,45227
btc-updown-5m-1772508900,0.5,0.0001734375,0.0,-0.5001734375,1.9183507063049559,2.074109451600097,0.010000000000000009,-0.40602932539917874,0.495,55,49132
btc-updown-5m-1772553600,0.48,0.00016596762623999998,1.0,0.51983403237376,15.72614622057001,1.519838569088666,0.02999999999999997,-2.3202011407059806,0.46499999999999997,19,74806
btc-updown-5m-1772610300,0.43,0.00014336662486500002,1.0,0.569856633375135,0.2774017183025254,3.0049024895038743,0.020000000000000018,-0.3113283052680632,0.42,48,32602
btc-updown-5m-1772652000,0.43,0.00014336662486500002,0.0,-0.430143366624865,0.21395674648545066,1.6197579171006669,0.02999999999999997,-0.24313379722968606,0.41500000000000004,310,31355
btc-updown-5m-1772656800,0.51,0.00017676475330500002,1.0,0.48982323524669497,2.0402346544570036,4.078343703146789,0.010000000000000009,-2.34669832040529,0.505,21,49168
btc-updown-5m-1772714400,0.51,0.00017676475330500002,1.0,0.48982323524669497,2.0419488026424446,1.9884649083863666,0.010000000000000009,0.0,0.505,19,43602
btc-updown-5m-1772727300,0.52,0.00017979826176,0.0,-0.52017979826176,2.3130597792126637,1.5191685044312166,0.010000000000000009,0.0,0.515,126,58436
btc-updown-5m-1772740200,0.52,0.00017979826176,0.0,-0.52017979826176,1.6195227940288897,1.5552841447399575,0.040000000000000036,0.0,0.5,19,46850
btc-updown-5m-1772771700,0.52,0.00017979826176,0.0,-0.52017979826176,1.5375438596491229,1.5337888048820996,0.010000000000000009,0.0,0.515,71,24841
btc-updown-5m-1772841000,0.52,0.00017979826176,0.0,-0.52017979826176,3.17497739108741,2.063482259737397,0.020000000000000018,0.0,0.51,24,43088
btc-updown-5m-1772863500,0.51,0.00017676475330500002,0.0,-0.510176764753305,0.6723345896255355,2.0137168113069426,0.010000000000000009,-0.43204937989385717,0.505,403,32734
btc-updown-5m-1770874500,0.48,0.00016596762623999998,0.0,-0.48016596762624,1.0748295735915456,2.3401735530673666,0.010000000000000009,0.0,0.475,19,4279
btc-updown-5m-1770908700,0.56,0.00018869587968,0.0,-0.56018869587968,0.8257603877813926,1.7739713858391135,0.020000000000000018,-1.8374406827535954,0.55,51,38617
btc-updown-5m-1770934200,0.51,0.00017676475330500002,1.0,0.48982323524669497,3.036064042859074,1.7446038006848121,0.010000000000000009,0.0,0.505,31,28731
btc-updown-5m-1770990000,0.51,0.00017676475330500002,1.0,0.48982323524669497,1.08071242824199,5.102851925232677,0.010000000000000009,0.0,0.505,203,32808
btc-updown-5m-1771001700,0.51,0.00017676475330500002,0.0,-0.510176764753305,1.37638584845703,1.6803710692621399,0.010000000000000009,-0.8139152907758012,0.505,62,25748
btc-updown-5m-1771014300,0.51,0.00017676475330500002,0.0,-0.510176764753305,3.6448757323147607,2.3293151672355035,0.010000000000000009,0.0,0.505,91,26998
btc-updown-5m-1771022700,0.35,0.00010053651562499997,1.0,0.649899463484375,1.4548478732152201,1.6094863220561832,0.03999999999999998,-0.48076197382041164,0.32999999999999996,19,26428
btc-updown-5m-1771031100,0.5,0.0001734375,1.0,0.4998265625,3.620192307692308,1.9055216884229031,0.010000000000000009,-1.0604233062435198,0.495,31,27081
btc-updown-5m-1771031400,0.5,0.0001734375,1.0,0.4998265625,1.1015590849482733,4.844712989638392,0.010000000000000009,0.0,0.495,93,20871
btc-updown-5m-1771088700,0.5,0.0001734375,1.0,0.4998265625,1.3150351660989958,2.1299640043175447,0.030000000000000027,0.4801960383990248,0.485,54,42705
btc-updown-5m-1771095300,0.49,0.00016983280219500004,1.0,0.509830167197805,0.8405345839419799,1.794323752529358,0.02999999999999997,0.48037049654770025,0.475,229,29414
btc-updown-5m-1771098900,0.49,0.00016983280219500004,1.0,0.509830167197805,0.5372946573923338,1.6228845801274898,0.010000000000000009,-0.7105269064915734,0.485,69,27523
btc-updown-5m-1771182000,0.49,0.00016983280219500004,0.0,-0.490169832802195,0.49776909902145816,4.345500814572987,0.010000000000000009,-1.1392268596894288,0.485,66,39442
btc-updown-5m-1771324800,0.55,0.00018698470312500002,0.0,-0.550186984703125,4.903784318575315,3.5174507628336085,0.010000000000000009,-0.7737951601558835,0.545,124,22603
btc-updown-5m-1771383600,0.5,0.0001734375,1.0,0.4998265625,1.4101345341338671,1.5579352830199158,0.010000000000000009,-0.15811388300841897,0.495,39,17840
btc-updown-5m-1771398300,0.51,0.00017676475330500002,0.0,-0.510176764753305,1.4299670994801215,2.3164150938339927,0.010000000000000009,0.0,0.505,119,21639
btc-updown-5m-1771409100,0.57,0.00019004413063500002,1.0,0.42980995586936505,10.273696251234856,3.11630986218197,0.039999999999999925,0.08341709551628575,0.55,50,20690
btc-updown-5m-1771419600,0.54,0.00018492257232000006,0.0,-0.54018492257232,26.908692043163757,5.220525297870957,0.020000000000000018,0.05980503604017716,0.53,50,25802
btc-updown-5m-1771422600,0.53,0.00018252245761499997,0.0,-0.530182522457615,5.434545454545455,4.212731245484718,0.010000000000000009,-0.7027479611493611,0.525,213,30144
btc-updown-5m-1771441800,0.55,0.00018698470312500002,0.0,-0.550186984703125,1.2135291923249516,2.1451870190829063,0.020000000000000018,0.4949747468305827,0.54,68,39999
btc-updown-5m-1771454100,0.5,0.0001734375,1.0,0.4998265625,1.6976430118486432,6.670202353839303,0.010000000000000009,-6.929646455628166,0.495,60,27147
btc-updown-5m-1771541400,0.5,0.0001734375,1.0,0.4998265625,0.5243134256659381,1.6865152804645545,0.010000000000000009,0.0,0.495,131,22520
btc-updown-5m-1771668900,0.54,0.00018492257232000006,0.0,-0.54018492257232,1.327188504443184,2.592968902242866,0.030000000000000027,-0.46056618647183917,0.525,21,17478
btc-updown-5m-1771687800,0.54,0.00018492257232000006,1.0,0.45981507742767996,1.3501726066028104,2.5969528879290453,0.010000000000000009,-0.9201939737871333,0.535,22,17625
btc-updown-5m-1771727700,0.47,0.00016185953788499998,0.0,-0.470161859537885,1.3151065801668207,2.705210887896449,0.009999999999999953,-0.8112726208286131,0.46499999999999997,43,10499
btc-updown-5m-1771858200,0.53,0.00018252245761499997,1.0,0.46981747754238495,3.288342515132966,3.4143639934386534,0.010000000000000009,-0.12768375906520096,0.525,54,17841
btc-updown-5m-1771868100,0.56,0.00018869587968,0.0,-0.56018869587968,10.311182669789227,2.6114003842731566,0.030000000000000027,0.2979797749994546,0.545,84,43237
btc-updown-5m-1771898700,0.49,0.00016983280219500004,1.0,0.509830167197805,0.4933901623438502,1.5342193576489727,0.010000000000000009,-0.30959377156721485,0.485,101,32739
btc-updown-5m-1771917300,0.45,0.00015298748437500003,0.0,-0.450152987484375,1.71859167575194,2.1953950495915704,0.020000000000000018,0.44536060295121543,0.44,42,19828
btc-updown-5m-1772005500,0.54,0.00018492257232000006,1.0,0.45981507742767996,1.775253672573073,2.270180702855744,0.010000000000000009,-0.985861591159265,0.535,93,23573
btc-updown-5m-1772019600,0.48,0.00016596762623999998,0.0,-0.48016596762624,0.41213828611674413,1.7625917159110704,0.010000000000000009,-0.692218655243173,0.475,23,27298
btc-updown-5m-1772020200,0.51,0.00017676475330500002,1.0,0.48982323524669497,0.9888713466055682,2.1815813929677312,0.010000000000000009,-0.5037985208794166,0.505,115,29329
btc-updown-5m-1772050800,0.51,0.00017676475330500002,1.0,0.48982323524669497,3.450551861088021,5.205542173864775,0.010000000000000009,0.0,0.505,59,30123
btc-updown-5m-1772121300,0.48,0.00016596762623999998,1.0,0.51983403237376,0.13470050869576797,2.19180002912198,0.010000000000000009,-0.08109982249088898,0.475,64,64666
btc-updown-5m-1772219400,0.53,0.00018252245761499997,1.0,0.46981747754238495,0.5784839674024325,1.6038057581783456,0.010000000000000009,-0.029204718433221723,0.525,77,38385
btc-updown-5m-1772261400,0.51,0.00017676475330500002,0.0,-0.510176764753305,1.8864381043714538,3.3179261718814486,0.010000000000000009,-0.9242791584912072,0.505,30,57008
btc-updown-5m-1772274300,0.44,0.00014826104832000006,0.0,-0.44014826104832,0.08730931828776262,1.763583606608579,0.010000000000000009,0.0,0.435,56,38708
btc-updown-5m-1772304000,0.47,0.00016185953788499998,0.0,-0.470161859537885,0.7716979953787547,2.222039903984073,0.009999999999999953,-1.368156369663881,0.46499999999999997,63,44078
btc-updown-5m-1772304300,0.51,0.00017676475330500002,1.0,0.48982323524669497,1.2233851791213501,3.2765886718689528,0.020000000000000018,-0.19611613513818388,0.5,25,48150
btc-updown-5m-1772409000,0.51,0.00017676475330500002,0.0,-0.510176764753305,1.295269243171035,2.3719581414951865,0.010000000000000009,-0.6972166887783964,0.505,35,41736
btc-updown-5m-1772446200,0.5,0.0001734375,0.0,-0.5001734375,0.25217672104482614,2.3426202468800277,0.010000000000000009,-0.6221477587342341,0.495,65,23738
btc-updown-5m-1772464200,0.39,0.00012250292944500002,1.0,0.6098774970705549,0.03696617798064453,1.7050438932107141,-0.02999999999999997,-4.587317109255645,0.405,22,44557
btc-updown-5m-1772477700,0.53,0.00018252245761499997,0.0,-0.530182522457615,1.7676370390234697,1.8909739906460103,0.010000000000000009,0.0,0.525,154,40239
btc-updown-5m-1772502300,0.46,0.00015752663568000005,1.0,0.53984247336432,1.069255296957416,1.6881626104174199,0.010000000000000009,-1.1560119533826787,0.455,73,38777
btc-updown-5m-1772513100,0.52,0.00017979826176,0.0,-0.52017979826176,2.607357275406615,1.5684318316017307,0.010000000000000009,-0.4627468585535701,0.515,55,33459
btc-updown-5m-1772597700,0.49,0.00016983280219500004,0.0,-0.490169832802195,0.5357727827147586,1.6545119465100984,0.020000000000000018,0.4235627951919622,0.48,40,37579
btc-updown-5m-1772635800,0.57,0.00019004413063500002,1.0,0.42980995586936505,2.641869802122168,2.6609491701836623,0.07999999999999996,-1.0344636013551833,0.53,19,86510
btc-updown-5m-1772649900,0.48,0.00016596762623999998,0.0,-0.48016596762624,0.5818469479750392,1.7715442751915307,0.010000000000000009,0.0,0.475,182,47407
btc-updown-5m-1772786400,0.5,0.0001734375,0.0,-0.5001734375,0.46593212389232286,1.734462253373674,0.010000000000000009,0.0,0.495,68,52524
btc-updown-5m-1772842800,0.51,0.00017676475330500002,0.0,-0.510176764753305,0.7087924393084297,1.5816768496982525,0.010000000000000009,-0.579277403348685,0.505,46,41548
btc-updown-5m-1770862200,0.5,0.0001734375,0.0,-0.5001734375,1.43332650133224,2.4679053979611036,0.06,0.14426592029658455,0.47,60,519
btc-updown-5m-1770893100,0.48,0.00016596762623999998,1.0,0.51983403237376,0.24578437464693254,2.095778590073053,0.010000000000000009,-0.4638124095143557,0.475,58,12165
btc-updown-5m-1770981300,0.54,0.00018492257232000006,1.0,0.45981507742767996,3.991093173752696,1.6070319326590106,0.010000000000000009,-1.1937336386313322,0.535,19,21648
btc-updown-5m-1771001100,0.49,0.00016983280219500004,0.0,-0.490169832802195,2.1516135625553567,1.9589214650226352,0.010000000000000009,-0.43204937989384024,0.485,119,31356
btc-updown-5m-1771005900,0.53,0.00018252245761499997,1.0,0.46981747754238495,1.5603723731104828,2.106527844350529,0.010000000000000009,-0.7105269064915785,0.525,121,29851
btc-updown-5m-1771042200,0.53,0.00018252245761499997,0.0,-0.530182522457615,2.3808333333333334,6.669073417754089,0.050000000000000044,-0.48266613842156114,0.505,93,24375
btc-updown-5m-1771086300,0.59,0.000191609364945,1.0,0.40980839063505503,0.6085510194989381,1.8569863607201866,0.010000000000000009,0.0,0.585,230,27265
btc-updown-5m-1771097700,0.46,0.00015752663568000005,0.0,-0.46015752663568005,0.5430914083954491,4.686650273886515,0.010000000000000009,0.17407765595572045,0.455,32,31509
btc-updown-5m-1771125600,0.51,0.00017676475330500002,0.0,-0.510176764753305,1.1356365182039703,2.5933738460174816,0.010000000000000009,0.0,0.505,190,31736
btc-updown-5m-1771201500,0.5,0.0001734375,1.0,0.4998265625,1.2009477269361766,1.5814306353595387,0.010000000000000009,-0.39941818151021913,0.495,53,39431
btc-updown-5m-1771261500,0.55,0.00018698470312500002,0.0,-0.550186984703125,1.7672610120535468,2.9053305984733173,0.010000000000000009,-0.3226000565098789,0.545,75,36782
btc-updown-5m-1771265700,0.49,0.00016983280219500004,0.0,-0.490169832802195,1.0766286876462485,1.8567554986945247,0.010000000000000009,0.2775554665954844,0.485,26,34351
btc-updown-5m-1771308000,0.48,0.00016596762623999998,1.0,0.51983403237376,0.44966731058166987,1.6410997477406406,0.010000000000000009,-1.1735976398975194,0.475,40,25662
btc-updown-5m-1771324500,0.52,0.00017979826176,0.0,-0.52017979826176,1.073097800694875,3.0947699230604404,0.010000000000000009,-0.8774964387392126,0.515,249,26269
btc-updown-5m-1771327800,0.51,0.00017676475330500002,0.0,-0.510176764753305,0.40058401486195044,1.8081772944628276,0.010000000000000009,-1.5394029772064608,0.505,72,24525
btc-updown-5m-1771382400,0.43,0.00014336662486500002,0.0,-0.430143366624865,0.7651431718061674,2.300269180294687,0.010000000000000009,-0.9037856732168269,0.425,73,27737
btc-updown-5m-1771437900,0.54,0.00018492257232000006,1.0,0.45981507742767996,5.047324569524163,1.820088895361516,0.010000000000000009,-1.5611803794977983,0.535,33,35111
btc-updown-5m-1771467900,0.45,0.00015298748437500003,1.0,0.5498470125156251,0.9771942694398895,6.742810332211578,0.010000000000000009,0.0,0.445,78,33465
btc-updown-5m-1771470900,0.52,0.00017979826176,1.0,0.47982020173823997,1.1441766316827977,3.0468029265777044,0.010000000000000009,-0.4427188724235731,0.515,62,15048
btc-updown-5m-1771508700,0.55,0.00018698470312500002,0.0,-0.550186984703125,8.511751000354556,3.9124415301790108,0.010000000000000009,-0.2951630263451234,0.545,23,38405
btc-updown-5m-1771557900,0.53,0.00018252245761499997,1.0,0.46981747754238495,8.656613782602289,2.635791639687332,0.020000000000000018,0.4803704965477046,0.52,49,24140
btc-updown-5m-1771690800,0.56,0.00018869587968,0.0,-0.56018869587968,1.7482877449924619,2.856335488617976,0.010000000000000009,-0.4793253286375246,0.555,22,19309
btc-updown-5m-1771788300,0.48,0.00016596762623999998,0.0,-0.48016596762624,1.856400533670388,2.138181709785299,0.010000000000000009,-2.8081077389748508,0.475,30,20382
btc-updown-5m-1771817400,0.52,0.00017979826176,1.0,0.47982020173823997,1.2293674995081645,1.8452958469904381,0.030000000000000027,0.05447429579486747,0.505,108,35604
btc-updown-5m-1771843500,0.51,0.00017676475330500002,0.0,-0.510176764753305,0.408899762978821,1.5824298865264388,0.010000000000000009,-0.617341972581738,0.505,104,20342
btc-updown-5m-1771847400,0.54,0.00018492257232000006,1.0,0.45981507742767996,1.3259955257270695,1.895097569168156,0.010000000000000009,-1.3877773329774217,0.535,26,23478
btc-updown-5m-1771856700,0.55,0.00018698470312500002,1.0,0.44981301529687495,5.960277670651754,2.1213101785264006,0.010000000000000009,-0.46902672890081465,0.545,39,31429
btc-updown-5m-1771897500,0.52,0.00017979826176,0.0,-0.52017979826176,1.9612681947465282,1.5579926046622634,0.010000000000000009,-0.9447390518754022,0.515,35,28221
btc-updown-5m-1771947000,0.5,0.0001734375,0.0,-0.5001734375,0.8106606675542906,3.140792244355993,0.020000000000000018,0.34641016151377546,0.49,24,42546
btc-updown-5m-1771960500,0.5,0.0001734375,0.0,-0.5001734375,1.3466819097392344,2.713194643352195,0.010000000000000009,0.0,0.495,135,40415
btc-updown-5m-1771976100,0.5,0.0001734375,1.0,0.4998265625,3.7069870523737314,2.0714227616243885,0.010000000000000009,-0.45665806175502216,0.495,19,15987
btc-updown-5m-1771994700,0.5,0.0001734375,0.0,-0.5001734375,0.939172322676067,2.363833885825467,0.010000000000000009,0.0,0.495,27,15928
btc-updown-5m-1772040900,0.5,0.0001734375,1.0,0.4998265625,0.3324447519433479,1.830751045242025,0.010000000000000009,0.0,0.495,80,13657
btc-updown-5m-1772051400,0.5,0.0001734375,1.0,0.4998265625,0.445995532149682,1.5761457122244276,0.010000000000000009,-0.25012215979228897,0.495,32,9192
btc-updown-5m-1772053800,0.5,0.0001734375,0.0,-0.5001734375,2.113831028161974,3.0796533001038227,0.010000000000000009,0.0,0.495,154,20362
btc-updown-5m-1772176200,0.53,0.00018252245761499997,0.0,-0.530182522457615,4.690873295939973,1.9281421134856331,0.010000000000000009,0.0,0.525,31,31724
btc-updown-5m-1772186700,0.56,0.00018869587968,1.0,0.43981130412031993,0.759469696969697,2.227233418837621,0.010000000000000009,-0.6380774695464942,0.555,19,41651
btc-updown-5m-1772210700,0.52,0.00017979826176,0.0,-0.52017979826176,0.7456045688233581,4.015125468860237,0.010000000000000009,0.0,0.515,62,34245
btc-updown-5m-1772223900,0.42,0.00013832377776000002,0.0,-0.42013832377776,4.69917983411334,1.5966444853393278,0.010000000000000009,-1.369145742528109,0.415,78,41297
btc-updown-5m-1772460900,0.49,0.00016983280219500004,0.0,-0.490169832802195,0.13490830616392802,2.435947843596159,0.010000000000000009,0.0,0.485,31,52930
btc-updown-5m-1772484900,0.48,0.00016596762623999998,0.0,-0.48016596762624,2.595291123130767,6.793074170899084,0.0,-3.6769552621700496,0.48,98,44482
btc-updown-5m-1772570100,0.47,0.00016185953788499998,0.0,-0.470161859537885,0.36278270529220835,1.5312936029483786,0.009999999999999953,-1.306394529484362,0.46499999999999997,24,59368
btc-updown-5m-1772623800,0.51,0.00017676475330500002,0.0,-0.510176764753305,6.725820016820857,1.838810931872627,0.010000000000000009,-1.1937336386313324,0.505,19,45063
btc-updown-5m-1772647800,0.51,0.00017676475330500002,0.0,-0.510176764753305,1.1306854328307308,1.5768897088488996,0.010000000000000009,0.0,0.505,71,26872
btc-updown-5m-1772653500,0.49,0.00016983280219500004,0.0,-0.490169832802195,0.8200061255742725,2.807861977902665,0.020000000000000018,0.3655630775069645,0.48,244,64771
btc-updown-5m-1772710200,0.49,0.00016983280219500004,0.0,-0.490169832802195,0.3000201133446126,2.390526499834381,0.010000000000000009,-0.4638124095143553,0.485,64,47889
btc-updown-5m-1772783400,0.48,0.00016596762623999998,1.0,0.51983403237376,0.11077021242655465,2.6745664903248922,0.010000000000000009,0.0,0.475,124,52360
btc-updown-5m-1772785200,0.5,0.0001734375,0.0,-0.5001734375,1.6656186507289148,1.6592426209482103,0.010000000000000009,-0.7958224257542212,0.495,19,36774
btc-updown-5m-1772787600,0.58,0.00019101855024000001,0.0,-0.5801910185502399,0.20799137993891423,1.5058497107702016,0.010000000000000009,0.0,0.575,92,50489
btc-updown-5m-1772844000,0.56,0.00018869587968,1.0,0.43981130412031993,0.49295553717594043,1.5262666888815197,0.010000000000000009,-0.1414213562372325,0.555,113,42461
btc-updown-5m-1770954600,0.52,0.00017979826176,1.0,0.47982020173823997,2.254407151819322,1.806014611094538,0.010000000000000009,-0.22360679774997896,0.515,19,18231
btc-updown-5m-1770980100,0.5,0.0001734375,0.0,-0.5001734375,2.562638925935805,2.4043111240872097,0.010000000000000009,0.0,0.495,58,18404
btc-updown-5m-1770996600,0.46,0.00015752663568000005,1.0,0.53984247336432,0.7073246190734009,1.6596286006172243,0.040000000000000036,-1.6561892895931156,0.44,71,32678
btc-updown-5m-1770997500,0.51,0.00017676475330500002,0.0,-0.510176764753305,1.6666581580559527,2.590907965763945,0.010000000000000009,0.0,0.505,27,26014
btc-updown-5m-1771000800,0.47,0.00016185953788499998,0.0,-0.470161859537885,0.22536199478789187,1.532493384429046,0.009999999999999953,-0.2020725942163692,0.46499999999999997,65,37615
btc-updown-5m-1771006800,0.51,0.00017676475330500002,1.0,0.48982323524669497,0.7090039061209114,1.5947728312662541,0.010000000000000009,-0.25010636035367295,0.505,61,26442
btc-updown-5m-1771023900,0.42,0.00013832377776000002,0.0,-0.42013832377776,3.726073380171741,3.5059679535609183,0.019999999999999962,-0.2952128642331039,0.41000000000000003,138,20588
btc-updown-5m-1771025400,0.51,0.00017676475330500002,1.0,0.48982323524669497,0.7566909975669102,1.8226783321264308,0.010000000000000009,0.0,0.505,102,15055
btc-updown-5m-1771053900,0.5,0.0001734375,1.0,0.4998265625,1.5024343122102009,2.3017936539742014,0.010000000000000009,0.0,0.495,55,31081
btc-updown-5m-1771058400,0.45,0.00015298748437500003,0.0,-0.450152987484375,0.9695420990139901,2.0144084962948057,0.010000000000000009,-0.20207259421636936,0.445,144,31687
btc-updown-5m-1771151700,0.5,0.0001734375,0.0,-0.5001734375,9.440675890779968,3.908278395409041,0.010000000000000009,-1.489542209146262,0.495,22,27892
btc-updown-5m-1771237500,0.55,0.00018698470312500002,1.0,0.44981301529687495,5.103611371138592,2.0240664163943785,0.010000000000000009,0.0,0.545,77,32426
btc-updown-5m-1771243800,0.45,0.00015298748437500003,0.0,-0.450152987484375,1.7200643872775507,4.622926436664615,0.010000000000000009,-0.9309563135220814,0.445,38,29957
btc-updown-5m-1771313700,0.51,0.00017676475330500002,1.0,0.48982323524669497,0.4512112380959076,1.527386090122219,0.010000000000000009,0.0,0.505,151,17557
btc-updown-5m-1771323600,0.54,0.00018492257232000006,1.0,0.45981507742767996,1.3657909670527755,1.5205493574606963,0.010000000000000009,0.18898223650461388,0.535,27,23076
btc-updown-5m-1771359000,0.62,0.00019100082576,1.0,0.37980899917424,1.0497752008451466,1.6355634775329329,0.010000000000000009,0.0,0.615,19,46517
btc-updown-5m-1771392000,0.47,0.00016185953788499998,0.0,-0.470161859537885,0.36827066297838706,3.599249647333512,0.0,-3.3968311024337874,0.47,25,21520
btc-updown-5m-1771434900,0.51,0.00017676475330500002,1.0,0.48982323524669497,0.7005068545088101,1.6630460462095111,0.010000000000000009,-0.32998316455372184,0.505,105,41046
btc-updown-5m-1771443600,0.52,0.00017979826176,1.0,0.47982020173823997,1.3892627267407842,5.1299877339623015,0.010000000000000009,0.0,0.515,54,46671
